,Player_ID,Name,YrStart,YrEnd,Pos,Height,Weight,Birth_date,College
1250,fishede01,Derek Fisher,1997,2014,G,6-1,200,"August 9, 1974",University of Arkansas at Little Rock
1251,fisheri01,Richard Fisher,1972,1972,F,6-5,215,"October 27, 1948",Colorado State University
1252,fitchge01,Gerald Fitch,2006,2006,G,6-3,188,"August 12, 1982",University of Kentucky
1253,fitzgbo01,Bob Fitzgerald,1947,1949,F-C,6-5,190,"March 14, 1923",Seton Hall University
1254,fitzgdi01,Dick Fitzgerald,1947,1948,F,6-2,175,"November 18, 1920",Fordham University
1255,fizerma01,Marcus Fizer,2001,2006,F,6-9,262,"August 10, 1978",Iowa State University
1256,fleisje01,Jerry Fleishman,1947,1953,G-F,6-2,190,"February 14, 1922",New York University
1257,flemial01,Al Fleming,1978,1978,F,6-7,215,"April 5, 1954",University of Arizona
1258,flemied01,Ed Fleming,1956,1960,G-F,6-3,189,"July 25, 1933",Niagara University
1259,flemive01,Vern Fleming,1985,1996,G,6-5,185,"February 4, 1962",University of Georgia
1260,florelu01,Luis Flores,2005,2005,G,6-2,200,"April 11, 1981",Manhattan College
1261,flowebr01,Bruce Flowers,1983,1983,F,6-8,225,"June 13, 1957",University of Notre Dame
1262,floydsl01,Sleepy Floyd,1983,1995,G,6-3,170,"March 6, 1960",Georgetown University
1263,flynnjo01,Jonny Flynn,2010,2012,G,6-0,185,"February 6, 1989",Syracuse University
1264,flynnmi01,Mike Flynn,1976,1978,G,6-2,180,"July 31, 1953",University of Kentucky
1265,foglela01,Larry Fogle,1976,1976,G,6-5,205,"March 19, 1953",Canisius College
1266,foleyja01,Jack Foley,1963,1963,F,6-3,170,"April 19, 1939",College of the Holy Cross
1267,fontais01,Isaac Fontaine,2002,2002,G,6-4,210,"April 16, 1975",Washington State University
1268,fontale01,Levi Fontaine,1971,1971,G,6-4,190,"November 1, 1948",University of Maryland Eastern Shore
1269,footeje01,Jeff Foote,2012,2012,C,7-0,265,"July 14, 1987",Cornell University
1270,forbebr01,Bryn Forbes,2017,2018,G,6-3,190,"July 23, 1993",Michigan State University
1271,forbega01,Gary Forbes,2011,2012,F,6-7,220,"February 25, 1985",University of Massachusetts Amherst
1272,fordal01,Alphonso Ford,1994,1995,G,6-1,190,"October 31, 1971",Mississippi Valley State University
1273,fordal02,Alton Ford,2002,2004,F,6-9,275,"May 29, 1981",University of Houston
1274,fordbo01,Bob Ford,1973,1973,F,6-7,228,"January 26, 1950",Purdue University
1275,fordch01,Chris Ford,1973,1982,G-F,6-5,190,"January 11, 1949",Villanova University
1276,forddo01,Don Ford,1976,1982,F,6-9,215,"December 31, 1952","University of California, Santa Barbara"
1277,fordja01,Jake Ford,1971,1972,G,6-3,180,"April 29, 1946",University of Maryland Eastern Shore
1278,fordph01,Phil Ford,1979,1985,G,6-2,175,"February 9, 1956",University of North Carolina
1279,fordsh02,Sharrod Ford,2006,2006,F,6-9,225,"January 9, 1982",Clemson University
1280,fordsh01,Sherell Ford,1996,1996,F,6-7,210,"August 26, 1972",University of Illinois at Chicago
1281,fordtj01,T.J. Ford,2004,2012,G,6-0,165,"March 24, 1983",University of Texas at Austin
1282,formado01,Donnie Forman,1949,1949,G,5-10,175,"January 17, 1926",New York University
1283,forreba01,Bayard Forrest,1978,1979,C,6-10,235,"July 8, 1954",Grand Canyon University
1284,fortejo01,Joseph Forte,2002,2003,G,6-4,194,"March 23, 1981",University of North Carolina
1285,fortsco01,Courtney Fortson,2012,2012,G,5-11,185,"May 23, 1988",University of Arkansas
1286,fortsda01,Danny Fortson,1998,2007,F,6-7,260,"March 27, 1976",University of Cincinnati
1287,fostefr01,Fred Foster,1969,1977,F,6-5,210,"March 18, 1946",Miami University
1288,fostegr01,Greg Foster,1991,2003,F-C,6-11,240,"October 3, 1968",University of Texas at El Paso
1289,fosteje01,Jeff Foster,2000,2012,F-C,6-11,236,"January 16, 1977",Texas State University
1290,fosteja01,Jimmy Foster,1975,1976,G,6-1,175,"December 16, 1951",University of Connecticut
1291,fostero01,Rod Foster,1984,1986,G,6-1,160,"October 10, 1960","University of California, Los Angeles"
1292,fotsian01,Antonis Fotsis,2002,2002,F,6-10,219,"April 1, 1981",
1293,fournev01,Evan Fournier,2013,2018,G-F,6-7,205,"October 29, 1992",
1294,foustla01,Larry Foust,1951,1962,C-F,6-9,215,"June 24, 1928",La Salle University
1295,fowleca01,Calvin Fowler,1970,1970,G,6-0,175,"February 11, 1940",Saint Francis University
1296,fowleje01,Jerry Fowler,1952,1952,C,6-8,230,"June 20, 1927",University of Missouri
1297,fowlktr01,Tremaine Fowlkes,2002,2005,F,6-8,220,"April 11, 1976","California State University, Fresno"
1298,foxde01,De'Aaron Fox,2018,2018,G,6-3,170,"December 20, 1997",University of Kentucky
1299,foxha01,Harold Fox,1973,1973,G,6-2,175,"August 29, 1949",Jacksonville University
1300,foxji01,Jim Fox,1968,1977,C-F,6-10,230,"April 7, 1943",University of South Carolina
1301,foxri01,Rick Fox,1992,2004,F-G,6-7,230,"July 24, 1969",University of North Carolina
1302,foyera01,Randy Foye,2007,2017,G,6-4,213,"September 24, 1983",Villanova University
1303,foylead01,Adonal Foyle,1998,2009,C,6-10,250,"March 9, 1975",Colgate University
1304,frahmri01,Richie Frahm,2004,2008,G,6-5,210,"August 14, 1977",Gonzaga University
1305,francst01,Steve Francis,2000,2008,G,6-3,195,"February 21, 1977",University of Maryland
1306,frankte01,Tellis Frank,1988,1994,F-C,6-10,225,"April 26, 1965",Western Kentucky University
1307,frankna01,Nat Frankel,1947,1947,F-G,6-0,195,"November 3, 1913",Brooklyn College
1308,frankja01,Jamaal Franklin,2014,2015,G,6-5,191,"July 21, 1991",San Diego State University
1309,frankwi01,William Franklin,1973,1976,F,6-7,220,"October 19, 1949",Purdue University
1310,franzro01,Ronald Franz,1968,1973,F,6-7,205,"October 20, 1945",University of Kansas
1311,fraziti01,Tim Frazier,2015,2018,G,6-1,170,"November 1, 1990",Pennsylvania State University
1312,fraziwa01,Walt Frazier,1968,1980,G,6-4,200,"March 29, 1945",Southern Illinois University
1313,fraziwi01,Will Frazier,1966,1969,C-F,6-7,210,"August 24, 1942",Grambling State University
1314,fredean01,Anthony Frederick,1989,1992,F,6-7,205,"December 7, 1964",Pepperdine University
1315,fredeji01,Jimmer Fredette,2012,2016,G,6-2,195,"February 25, 1989",Brigham Young University
1316,freewo01,World B. Free,1976,1988,G,6-2,185,"December 9, 1953",Guilford College
1317,freeljo01,Joel Freeland,2013,2015,F-C,6-10,250,"February 7, 1987",
1318,freemdo01,Donnie Freeman,1968,1976,G,6-3,185,"July 18, 1944",University of Illinois at Urbana-Champaign
1319,freemga01,Gary Freeman,1971,1971,F,6-9,210,"July 25, 1948",Oregon State University
1320,freemro01,Rod Freeman,1974,1974,F,6-7,225,"November 5, 1950",Vanderbilt University
1321,freijma01,Matt Freije,2005,2007,F,6-10,240,"October 2, 1981",Vanderbilt University
1322,freyfr01,Frido Frey,1947,1947,F,6-2,195,"October 26, 1921",Long Island University
1323,frienla01,Larry Friend,1958,1958,G-F,6-4,185,"April 14, 1935",University of California
1324,frinkpa01,Pat Frink,1969,1969,G,6-4,195,"February 18, 1945",University of Colorado
1325,fritsji01,Jim Fritsche,1954,1955,F-C,6-8,210,"December 10, 1931",Hamline University
1326,fryech01,Channing Frye,2006,2018,C-F,6-11,255,"May 17, 1983",University of Arizona
1327,fryerbe01,Bernie Fryer,1974,1975,G,6-3,185,"December 25, 1949",Brigham Young University
1328,fucarfr01,Frank Fucarino,1947,1947,F,6-2,175,"July 24, 1920",Long Island University
1329,fuetshe01,Herm Fuetsch,1948,1948,G,6-0,170,"July 6, 1918",
1330,fulksjo01,Joe Fulks,1947,1954,F-C,6-5,190,"October 26, 1921",Murray State University
1331,fulleca01,Carl Fuller,1971,1972,C,6-9,225,"January 10, 1946",Bethune-Cookman College
1332,fullehi01,Hiram Fuller,2004,2004,F,6-9,240,"May 15, 1981","California State University, Fresno"
1333,fulleto02,Todd Fuller,1997,2001,C,6-11,255,"July 25, 1974",North Carolina State University
1334,fulleto01,Tony Fuller,1981,1981,G,6-4,180,"September 4, 1958",Pepperdine University
1335,fultzma01,Markelle Fultz,2018,2018,G,6-4,195,"May 29, 1998",University of Washington
1336,fundela01,Lawrence Funderburke,1998,2005,F,6-9,230,"December 15, 1970",Ohio State University
1337,furlote01,Terry Furlow,1977,1980,G-F,6-4,190,"October 18, 1954",Michigan State University
1338,gaborbi01,Bill Gabor,1950,1955,G-F,5-11,170,"May 13, 1922",Syracuse University
1339,gadzuda01,Dan Gadzuric,2003,2012,C,6-11,240,"February 2, 1978","University of California, Los Angeles"
1340,gaide01,Deng Gai,2006,2006,F,6-9,250,"March 22, 1982",Fairfield University
1341,gaineel01,Elmer Gainer,1948,1950,F-C,6-6,195,"November 22, 1918",DePaul University
1342,gainebi01,Bill Gaines,1969,1969,G,6-4,185,"March 10, 1946",East Texas State University
1343,gaineco01,Corey Gaines,1989,1995,G,6-3,195,"June 1, 1965",Loyola Marymount University
1344,gaineda01,David Gaines,1968,1968,G,6-1,170,"February 27, 1942",LeMoyne-Owen College
1345,gainere01,Reece Gaines,2004,2006,G,6-6,205,"January 7, 1981",University of Louisville
1346,gainesu01,Sundiata Gaines,2010,2012,G,6-1,185,"April 18, 1986",University of Georgia
1347,galemi01,Mike Gale,1972,1982,G,6-4,185,"July 18, 1950",Elizabeth City State University
1348,gallach01,Chad Gallagher,1994,1994,C,6-10,255,"May 30, 1969",Creighton University
1349,gallaha01,Harry Gallatin,1949,1958,F-C,6-6,210,"April 26, 1927",Truman State University
1350,gallida01,Danilo Gallinari,2009,2018,F,6-10,225,"August 8, 1988",
1351,gallola01,Langston Galloway,2015,2018,G,6-2,200,"December 9, 1991",Saint Joseph's University
1352,gambeda01,Dave Gambee,1959,1970,F,6-6,215,"April 16, 1937",Oregon State University
1353,gamblke01,Kevin Gamble,1988,1997,F-G,6-5,210,"November 13, 1965",University of Iowa
1354,ganttbo01,Bob Gantt,1947,1947,F-C,6-4,205,"June 22, 1922",Duke University
1355,garbajo01,Jorge Garbajosa,2007,2008,F,6-9,245,"December 19, 1977",
1356,garceru01,Ruben Garces,2001,2001,F,6-9,245,"October 17, 1973",Providence College
1357,garcial01,Alex Garcia,2004,2005,G,6-3,220,"March 4, 1980",
1358,garcifr01,Francisco Garcia,2006,2015,F-G,6-7,195,"December 31, 1981",University of Louisville
1359,gardnch01,Chuck Gardner,1968,1968,F,6-8,205,"September 30, 1944",University of Colorado
1360,gardnea01,Earl Gardner,1949,1949,F,6-3,195,"September 18, 1923",DePauw University
1361,gardnke01,Kenneth Gardner,1976,1976,F,6-5,205,"September 27, 1949",University of Utah
1362,gardnth01,Thomas Gardner,2008,2009,G,6-5,225,"February 8, 1985",University of Missouri
1363,gardnve01,Vern Gardner,1950,1952,F-C,6-5,200,"May 14, 1925",University of Utah
1364,garfija01,Jack Garfinkel,1947,1949,G,6-0,190,"June 13, 1918",St. John's University
1365,garinpa01,Patricio Garino,2017,2017,G-F,6-6,210,"May 17, 1993",George Washington University
1366,garlaga01,Gary Garland,1980,1980,G,6-4,180,"October 12, 1957",DePaul University
1367,garlawi01,Winston Garland,1988,1995,G,6-2,170,"December 19, 1964",Missouri State University
1368,garmadi01,Dick Garmaker,1956,1961,G-F,6-3,200,"October 29, 1932",University of Minnesota
1369,garnebi01,Bill Garner,1968,1968,C,6-10,220,"June 17, 1940",University of Portland
1370,garnech01,Chris Garner,1998,2001,G,5-10,156,"February 2, 1975",University of Memphis
1371,garnebi02,Bill Garnett,1983,1986,F,6-9,225,"April 22, 1960",University of Wyoming
1372,garneke01,Kevin Garnett,1996,2016,F-C,6-11,240,"May 19, 1976",
1373,garnema01,Marlon Garnett,1999,1999,G,6-2,186,"July 3, 1975",Santa Clara University
1374,garreca01,Calvin Garrett,1981,1984,F,6-7,190,"July 11, 1956",Oral Roberts University
1375,garrede01,Dean Garrett,1997,2002,C,6-10,225,"November 27, 1966",Indiana University
1376,garredi02,Diante Garrett,2013,2014,G,6-4,190,"November 3, 1988",Iowa State University
1377,garredi01,Dick Garrett,1970,1974,G,6-3,185,"January 31, 1947",Southern Illinois University
1378,garrero01,Rowland Garrett,1973,1977,F,6-6,210,"July 16, 1950",Florida State University
1379,garrito01,Tom Garrick,1989,1992,G,6-2,185,"July 7, 1966",University of Rhode Island
1380,garrijo01,John Garris,1984,1984,F,6-8,205,"June 6, 1959",Boston College
1381,garriki01,Kiwane Garris,1998,2000,G,6-2,183,"September 24, 1974",University of Illinois at Urbana-Champaign
1382,garripa01,Pat Garrity,1999,2008,F,6-9,238,"August 23, 1976",University of Notre Dame
1383,garviji01,Jim Garvin,1974,1974,F,6-7,200,"February 5, 1950",Boston University
1384,gasolma01,Marc Gasol,2009,2018,C,7-1,255,"January 29, 1985",
1385,gasolpa01,Pau Gasol,2002,2018,F-C,7-0,250,"July 6, 1980",
1386,gatesfr01,Frank Gates,1950,1950,G,6-0,160,"April 12, 1920",Sam Houston State University
1387,gatlich01,Chris Gatling,1992,2002,F-C,6-10,220,"September 3, 1967",Old Dominion University
1388,gattike01,Kenny Gattison,1987,1996,F-C,6-8,225,"May 23, 1964",Old Dominion University
1389,gayru01,Rudy Gay,2007,2018,F,6-8,230,"August 17, 1986",University of Connecticut
1390,gaydaed01,Ed Gayda,1951,1951,G-F,6-4,210,"May 11, 1927",Washington State University
1391,gazean01,Andrew Gaze,1994,1999,G,6-7,205,"July 24, 1965",Seton Hall University
1392,gbinimi01,Michael Gbinije,2017,2017,G,6-7,200,"June 5, 1992",Syracuse University
1393,gearyre01,Reggie Geary,1997,1998,G,6-2,187,"August 31, 1973",University of Arizona
1394,geeal01,Alonzo Gee,2010,2017,G,6-6,225,"May 29, 1987",University of Alabama
1395,geigema01,Matt Geiger,1993,2002,C,7-0,243,"September 10, 1969",Georgia Institute of Technology
